"","obs_error","rate_of_change","replicate","sim_fisher_min","sim_log_fisher_min","regime_shift_time"
"6337",0.05,9e-04,6337,422,353,318
"6338",0.1,9e-04,6338,422,350,318
"6339",0.15,9e-04,6339,182,352,318
"6340",0.2,9e-04,6340,423,352,318
"6341",0.25,9e-04,6341,426,353,318
"6342",0.3,9e-04,6342,377,351,318
"6343",0,0.001,6343,393,317,285
"6344",0.05,0.001,6344,391,317,285
"6345",0.1,0.001,6345,393,317,285
"6346",0.15,0.001,6346,342,317,285
"6347",0.2,0.001,6347,392,317,285
"6348",0.25,0.001,6348,397,316,285
"6349",0.3,0.001,6349,394,318,285
"6350",0,0.0011,6350,367,368,260
"6351",0.05,0.0011,6351,367,368,260
"6352",0.1,0.0011,6352,369,368,260
"6353",0.15,0.0011,6353,368,368,260
"6354",0.2,0.0011,6354,368,368,260
"6355",0.25,0.0011,6355,372,368,260
"6356",0.3,0.0011,6356,368,370,260
"6357",0,0.0012,6357,336,336,239
"6358",0.05,0.0012,6358,336,336,239
"6359",0.1,0.0012,6359,336,336,239
"6360",0.15,0.0012,6360,336,336,239
"6361",0.2,0.0012,6361,336,336,239
"6362",0.25,0.0012,6362,336,336,239
"6363",0.3,0.0012,6363,338,337,239
"6364",0,0.0013,6364,316,246,220
"6365",0.05,0.0013,6365,316,246,220
"6366",0.1,0.0013,6366,317,243,220
"6367",0.15,0.0013,6367,271,246,220
"6368",0.2,0.0013,6368,325,247,220
"6369",0.25,0.0013,6369,315,244,220
"6370",0.3,0.0013,6370,270,246,220
"6371",0,0.0014,6371,300,300,204
"6372",0.05,0.0014,6372,300,300,204
"6373",0.1,0.0014,6373,300,300,204
"6374",0.15,0.0014,6374,300,300,204
"6375",0.2,0.0014,6375,301,300,204
"6376",0.25,0.0014,6376,300,300,204
"6377",0.3,0.0014,6377,301,301,204
"6378",0,0.0015,6378,293,212,190
"6379",0.05,0.0015,6379,294,211,190
"6380",0.1,0.0015,6380,293,212,190
"6381",0.15,0.0015,6381,294,212,190
"6382",0.2,0.0015,6382,295,212,190
"6383",0.25,0.0015,6383,105,298,190
"6384",0.3,0.0015,6384,294,208,190
"6385",0,0.0016,6385,268,270,180
"6386",0.05,0.0016,6386,268,269,180
"6387",0.1,0.0016,6387,268,270,180
"6388",0.15,0.0016,6388,270,271,180
"6389",0.2,0.0016,6389,267,270,180
"6390",0.25,0.0016,6390,269,271,180
"6391",0.3,0.0016,6391,268,269,180
"6392",0,6e-04,6392,582,593,476
"6393",0.05,6e-04,6393,552,596,476
"6394",0.1,6e-04,6394,582,593,476
"6395",0.15,6e-04,6395,552,599,476
"6396",0.2,6e-04,6396,584,594,476
"6397",0.25,6e-04,6397,587,587,476
"6398",0.3,6e-04,6398,585,594,476
"6399",0,7e-04,6399,514,516,409
"6400",0.05,7e-04,6400,514,516,409
"6401",0.1,7e-04,6401,514,517,409
"6402",0.15,7e-04,6402,514,517,409
"6403",0.2,7e-04,6403,514,517,409
"6404",0.25,7e-04,6404,516,518,409
"6405",0.3,7e-04,6405,514,516,409
"6406",0,8e-04,6406,472,473,357
"6407",0.05,8e-04,6407,472,474,357
"6408",0.1,8e-04,6408,472,473,357
"6409",0.15,8e-04,6409,473,473,357
"6410",0.2,8e-04,6410,471,474,357
"6411",0.25,8e-04,6411,474,475,357
"6412",0.3,8e-04,6412,473,474,357
"6413",0,9e-04,6413,423,352,318
"6414",0.05,9e-04,6414,423,352,318
"6415",0.1,9e-04,6415,425,352,318
"6416",0.15,9e-04,6416,421,352,318
"6417",0.2,9e-04,6417,377,348,318
"6418",0.25,9e-04,6418,430,351,318
"6419",0.3,9e-04,6419,423,352,318
"6420",0,0.001,6420,393,317,285
"6421",0.05,0.001,6421,393,317,285
"6422",0.1,0.001,6422,393,317,285
"6423",0.15,0.001,6423,393,317,285
"6424",0.2,0.001,6424,396,315,285
"6425",0.25,0.001,6425,342,313,285
"6426",0.3,0.001,6426,393,316,285
"6427",0,0.0011,6427,367,368,260
"6428",0.05,0.0011,6428,367,368,260
"6429",0.1,0.0011,6429,368,368,260
"6430",0.15,0.0011,6430,369,368,260
"6431",0.2,0.0011,6431,368,369,260
"6432",0.25,0.0011,6432,367,369,260
"6433",0.3,0.0011,6433,368,369,260
"6434",0,0.0012,6434,336,336,239
"6435",0.05,0.0012,6435,336,336,239
"6436",0.1,0.0012,6436,336,336,239
"6437",0.15,0.0012,6437,335,336,239
"6438",0.2,0.0012,6438,336,336,239
"6439",0.25,0.0012,6439,336,336,239
"6440",0.3,0.0012,6440,338,337,239
"6441",0,0.0013,6441,316,246,220
"6442",0.05,0.0013,6442,316,246,220
"6443",0.1,0.0013,6443,317,246,220
"6444",0.15,0.0013,6444,270,244,220
"6445",0.2,0.0013,6445,316,243,220
"6446",0.25,0.0013,6446,271,246,220
"6447",0.3,0.0013,6447,316,247,220
"6448",0,0.0014,6448,300,300,204
"6449",0.05,0.0014,6449,300,300,204
"6450",0.1,0.0014,6450,301,300,204
"6451",0.15,0.0014,6451,300,300,204
"6452",0.2,0.0014,6452,302,301,204
"6453",0.25,0.0014,6453,301,300,204
"6454",0.3,0.0014,6454,304,301,204
"6455",0,0.0015,6455,293,212,190
"6456",0.05,0.0015,6456,293,211,190
"6457",0.1,0.0015,6457,292,211,190
"6458",0.15,0.0015,6458,294,211,190
"6459",0.2,0.0015,6459,102,212,190
"6460",0.25,0.0015,6460,293,212,190
"6461",0.3,0.0015,6461,106,299,190
"6462",0,0.0016,6462,268,270,180
"6463",0.05,0.0016,6463,268,270,180
"6464",0.1,0.0016,6464,268,270,180
"6465",0.15,0.0016,6465,269,270,180
"6466",0.2,0.0016,6466,268,270,180
"6467",0.25,0.0016,6467,270,270,180
"6468",0.3,0.0016,6468,269,272,180
"6469",0,6e-04,6469,582,593,476
"6470",0.05,6e-04,6470,582,592,476
"6471",0.1,6e-04,6471,582,591,476
"6472",0.15,6e-04,6472,552,597,476
"6473",0.2,6e-04,6473,585,589,476
"6474",0.25,6e-04,6474,586,588,476
"6475",0.3,6e-04,6475,584,588,476
"6476",0,7e-04,6476,514,516,409
"6477",0.05,7e-04,6477,515,517,409
"6478",0.1,7e-04,6478,515,516,409
"6479",0.15,7e-04,6479,515,518,409
"6480",0.2,7e-04,6480,515,516,409
"6481",0.25,7e-04,6481,514,515,409
"6482",0.3,7e-04,6482,515,518,409
"6483",0,8e-04,6483,472,473,357
"6484",0.05,8e-04,6484,472,473,357
"6485",0.1,8e-04,6485,473,474,357
"6486",0.15,8e-04,6486,472,473,357
"6487",0.2,8e-04,6487,472,473,357
"6488",0.25,8e-04,6488,473,474,357
"6489",0.3,8e-04,6489,472,473,357
"6490",0,9e-04,6490,423,352,318
"6491",0.05,9e-04,6491,424,352,318
"6492",0.1,9e-04,6492,377,353,318
"6493",0.15,9e-04,6493,424,352,318
"6494",0.2,9e-04,6494,420,351,318
"6495",0.25,9e-04,6495,427,352,318
"6496",0.3,9e-04,6496,423,353,318
"6497",0,0.001,6497,393,317,285
"6498",0.05,0.001,6498,393,317,285
"6499",0.1,0.001,6499,342,317,285
"6500",0.15,0.001,6500,397,317,285
"6501",0.2,0.001,6501,395,317,285
"6502",0.25,0.001,6502,342,318,285
"6503",0.3,0.001,6503,341,318,285
"6504",0,0.0011,6504,367,368,260
"6505",0.05,0.0011,6505,367,368,260
"6506",0.1,0.0011,6506,368,368,260
"6507",0.15,0.0011,6507,142,368,260
"6508",0.2,0.0011,6508,368,369,260
"6509",0.25,0.0011,6509,368,369,260
"6510",0.3,0.0011,6510,372,369,260
"6511",0,0.0012,6511,336,336,239
"6512",0.05,0.0012,6512,336,336,239
"6513",0.1,0.0012,6513,336,336,239
"6514",0.15,0.0012,6514,336,336,239
"6515",0.2,0.0012,6515,337,336,239
"6516",0.25,0.0012,6516,336,336,239
"6517",0.3,0.0012,6517,335,336,239
"6518",0,0.0013,6518,316,246,220
"6519",0.05,0.0013,6519,271,246,220
"6520",0.1,0.0013,6520,316,246,220
"6521",0.15,0.0013,6521,316,246,220
"6522",0.2,0.0013,6522,318,246,220
"6523",0.25,0.0013,6523,317,244,220
"6524",0.3,0.0013,6524,317,246,220
"6525",0,0.0014,6525,300,300,204
"6526",0.05,0.0014,6526,300,300,204
"6527",0.1,0.0014,6527,300,300,204
"6528",0.15,0.0014,6528,300,300,204
"6529",0.2,0.0014,6529,301,300,204
"6530",0.25,0.0014,6530,299,301,204
"6531",0.3,0.0014,6531,301,301,204
"6532",0,0.0015,6532,293,212,190
"6533",0.05,0.0015,6533,294,211,190
"6534",0.1,0.0015,6534,294,212,190
"6535",0.15,0.0015,6535,292,212,190
"6536",0.2,0.0015,6536,294,211,190
"6537",0.25,0.0015,6537,296,211,190
"6538",0.3,0.0015,6538,236,211,190
"6539",0,0.0016,6539,268,270,180
"6540",0.05,0.0016,6540,268,270,180
"6541",0.1,0.0016,6541,268,270,180
"6542",0.15,0.0016,6542,268,269,180
"6543",0.2,0.0016,6543,268,270,180
"6544",0.25,0.0016,6544,269,269,180
"6545",0.3,0.0016,6545,271,270,180
"6546",0,6e-04,6546,582,593,476
"6547",0.05,6e-04,6547,582,592,476
"6548",0.1,6e-04,6548,582,592,476
"6549",0.15,6e-04,6549,552,593,476
"6550",0.2,6e-04,6550,584,589,476
"6551",0.25,6e-04,6551,551,599,476
"6552",0.3,6e-04,6552,585,586,476
"6553",0,7e-04,6553,514,516,409
"6554",0.05,7e-04,6554,514,516,409
"6555",0.1,7e-04,6555,514,517,409
"6556",0.15,7e-04,6556,515,517,409
"6557",0.2,7e-04,6557,514,516,409
"6558",0.25,7e-04,6558,517,517,409
"6559",0.3,7e-04,6559,517,519,409
"6560",0,8e-04,6560,472,473,357
"6561",0.05,8e-04,6561,472,473,357
"6562",0.1,8e-04,6562,473,473,357
"6563",0.15,8e-04,6563,473,473,357
"6564",0.2,8e-04,6564,473,474,357
"6565",0.25,8e-04,6565,478,475,357
"6566",0.3,8e-04,6566,475,473,357
"6567",0,9e-04,6567,423,352,318
"6568",0.05,9e-04,6568,422,353,318
"6569",0.1,9e-04,6569,422,352,318
"6570",0.15,9e-04,6570,424,353,318
"6571",0.2,9e-04,6571,377,351,318
"6572",0.25,9e-04,6572,377,352,318
"6573",0.3,9e-04,6573,422,351,318
"6574",0,0.001,6574,393,317,285
"6575",0.05,0.001,6575,394,317,285
"6576",0.1,0.001,6576,391,317,285
"6577",0.15,0.001,6577,391,317,285
"6578",0.2,0.001,6578,342,317,285
"6579",0.25,0.001,6579,342,313,285
"6580",0.3,0.001,6580,389,316,285
"6581",0,0.0011,6581,367,368,260
"6582",0.05,0.0011,6582,367,368,260
"6583",0.1,0.0011,6583,367,368,260
"6584",0.15,0.0011,6584,368,368,260
"6585",0.2,0.0011,6585,368,368,260
"6586",0.25,0.0011,6586,368,368,260
"6587",0.3,0.0011,6587,368,370,260
"6588",0,0.0012,6588,336,336,239
"6589",0.05,0.0012,6589,336,336,239
"6590",0.1,0.0012,6590,337,336,239
"6591",0.15,0.0012,6591,336,336,239
"6592",0.2,0.0012,6592,335,336,239
"6593",0.25,0.0012,6593,336,336,239
"6594",0.3,0.0012,6594,336,336,239
"6595",0,0.0013,6595,316,246,220
"6596",0.05,0.0013,6596,320,246,220
"6597",0.1,0.0013,6597,316,246,220
"6598",0.15,0.0013,6598,270,247,220
"6599",0.2,0.0013,6599,270,243,220
"6600",0.25,0.0013,6600,317,243,220
"6601",0.3,0.0013,6601,318,245,220
"6602",0,0.0014,6602,300,300,204
"6603",0.05,0.0014,6603,300,300,204
"6604",0.1,0.0014,6604,301,300,204
"6605",0.15,0.0014,6605,300,300,204
"6606",0.2,0.0014,6606,301,301,204
"6607",0.25,0.0014,6607,300,301,204
"6608",0.3,0.0014,6608,301,301,204
"6609",0,0.0015,6609,293,212,190
"6610",0.05,0.0015,6610,293,211,190
"6611",0.1,0.0015,6611,293,212,190
"6612",0.15,0.0015,6612,104,212,190
"6613",0.2,0.0015,6613,240,212,190
"6614",0.25,0.0015,6614,236,211,190
"6615",0.3,0.0015,6615,295,298,190
"6616",0,0.0016,6616,268,270,180
"6617",0.05,0.0016,6617,268,269,180
"6618",0.1,0.0016,6618,268,270,180
"6619",0.15,0.0016,6619,268,270,180
"6620",0.2,0.0016,6620,268,270,180
"6621",0.25,0.0016,6621,269,271,180
"6622",0.3,0.0016,6622,270,272,180
"6623",0,6e-04,6623,582,593,476
"6624",0.05,6e-04,6624,582,592,476
"6625",0.1,6e-04,6625,583,599,476
"6626",0.15,6e-04,6626,584,599,476
"6627",0.2,6e-04,6627,583,595,476
"6628",0.25,6e-04,6628,582,584,476
"6629",0.3,6e-04,6629,583,593,476
"6630",0,7e-04,6630,514,516,409
"6631",0.05,7e-04,6631,514,516,409
"6632",0.1,7e-04,6632,515,515,409
"6633",0.15,7e-04,6633,599,517,409
"6634",0.2,7e-04,6634,515,516,409
"6635",0.25,7e-04,6635,515,517,409
"6636",0.3,7e-04,6636,518,520,409
"6637",0,8e-04,6637,472,473,357
"6638",0.05,8e-04,6638,472,473,357
"6639",0.1,8e-04,6639,471,473,357
"6640",0.15,8e-04,6640,471,474,357
"6641",0.2,8e-04,6641,474,474,357
"6642",0.25,8e-04,6642,475,388,357
"6643",0.3,8e-04,6643,473,474,357
"6644",0,9e-04,6644,423,352,318
"6645",0.05,9e-04,6645,423,352,318
"6646",0.1,9e-04,6646,422,352,318
"6647",0.15,9e-04,6647,423,348,318
"6648",0.2,9e-04,6648,377,352,318
"6649",0.25,9e-04,6649,427,352,318
"6650",0.3,9e-04,6650,377,351,318
"6651",0,0.001,6651,393,317,285
"6652",0.05,0.001,6652,394,317,285
"6653",0.1,0.001,6653,392,318,285
"6654",0.15,0.001,6654,342,317,285
"6655",0.2,0.001,6655,342,317,285
"6656",0.25,0.001,6656,394,314,285
"6657",0.3,0.001,6657,341,315,285
"6658",0,0.0011,6658,367,368,260
"6659",0.05,0.0011,6659,367,368,260
"6660",0.1,0.0011,6660,368,368,260
"6661",0.15,0.0011,6661,368,368,260
"6662",0.2,0.0011,6662,366,368,260
"6663",0.25,0.0011,6663,366,368,260
"6664",0.3,0.0011,6664,369,369,260
"6665",0,0.0012,6665,336,336,239
"6666",0.05,0.0012,6666,336,336,239
"6667",0.1,0.0012,6667,336,336,239
"6668",0.15,0.0012,6668,337,336,239
"6669",0.2,0.0012,6669,335,336,239
"6670",0.25,0.0012,6670,338,337,239
"6671",0.3,0.0012,6671,337,336,239
"6672",0,0.0013,6672,316,246,220
"6673",0.05,0.0013,6673,316,246,220
"6674",0.1,0.0013,6674,270,246,220
"6675",0.15,0.0013,6675,271,244,220
"6676",0.2,0.0013,6676,270,246,220
"6677",0.25,0.0013,6677,270,244,220
"6678",0.3,0.0013,6678,316,244,220
"6679",0,0.0014,6679,300,300,204
"6680",0.05,0.0014,6680,300,300,204
"6681",0.1,0.0014,6681,300,300,204
"6682",0.15,0.0014,6682,300,300,204
"6683",0.2,0.0014,6683,300,301,204
"6684",0.25,0.0014,6684,302,302,204
"6685",0.3,0.0014,6685,301,301,204
"6686",0,0.0015,6686,293,212,190
"6687",0.05,0.0015,6687,294,211,190
"6688",0.1,0.0015,6688,105,211,190
"6689",0.15,0.0015,6689,293,211,190
"6690",0.2,0.0015,6690,291,212,190
"6691",0.25,0.0015,6691,111,299,190
"6692",0.3,0.0015,6692,240,211,190
"6693",0,0.0016,6693,268,270,180
"6694",0.05,0.0016,6694,268,270,180
"6695",0.1,0.0016,6695,268,270,180
"6696",0.15,0.0016,6696,268,270,180
"6697",0.2,0.0016,6697,269,271,180
"6698",0.25,0.0016,6698,269,271,180
"6699",0.3,0.0016,6699,266,273,180
"6700",0,6e-04,6700,582,593,476
"6701",0.05,6e-04,6701,583,590,476
"6702",0.1,6e-04,6702,552,598,476
"6703",0.15,6e-04,6703,582,591,476
"6704",0.2,6e-04,6704,552,599,476
"6705",0.25,6e-04,6705,582,599,476
"6706",0.3,6e-04,6706,583,593,476
"6707",0,7e-04,6707,514,516,409
"6708",0.05,7e-04,6708,514,516,409
"6709",0.1,7e-04,6709,514,515,409
"6710",0.15,7e-04,6710,514,516,409
"6711",0.2,7e-04,6711,514,516,409
"6712",0.25,7e-04,6712,518,519,409
"6713",0.3,7e-04,6713,517,518,409
"6714",0,8e-04,6714,472,473,357
"6715",0.05,8e-04,6715,472,474,357
"6716",0.1,8e-04,6716,472,473,357
"6717",0.15,8e-04,6717,472,474,357
"6718",0.2,8e-04,6718,472,473,357
"6719",0.25,8e-04,6719,472,473,357
"6720",0.3,8e-04,6720,474,474,357
"6721",0,9e-04,6721,423,352,318
"6722",0.05,9e-04,6722,423,352,318
"6723",0.1,9e-04,6723,425,351,318
"6724",0.15,9e-04,6724,429,350,318
"6725",0.2,9e-04,6725,429,354,318
"6726",0.25,9e-04,6726,377,349,318
"6727",0.3,9e-04,6727,421,351,318
"6728",0,0.001,6728,393,317,285
"6729",0.05,0.001,6729,342,317,285
"6730",0.1,0.001,6730,396,317,285
"6731",0.15,0.001,6731,395,317,285
"6732",0.2,0.001,6732,391,318,285
"6733",0.25,0.001,6733,392,318,285
"6734",0.3,0.001,6734,342,316,285
"6735",0,0.0011,6735,367,368,260
"6736",0.05,0.0011,6736,367,368,260
"6737",0.1,0.0011,6737,367,368,260
"6738",0.15,0.0011,6738,370,369,260
"6739",0.2,0.0011,6739,368,369,260
"6740",0.25,0.0011,6740,145,369,260
"6741",0.3,0.0011,6741,376,369,260
"6742",0,0.0012,6742,336,336,239
"6743",0.05,0.0012,6743,336,336,239
"6744",0.1,0.0012,6744,336,336,239
"6745",0.15,0.0012,6745,337,336,239
"6746",0.2,0.0012,6746,338,336,239
"6747",0.25,0.0012,6747,337,336,239
"6748",0.3,0.0012,6748,341,337,239
"6749",0,0.0013,6749,316,246,220
"6750",0.05,0.0013,6750,271,246,220
"6751",0.1,0.0013,6751,270,245,220
"6752",0.15,0.0013,6752,271,246,220
"6753",0.2,0.0013,6753,271,244,220
"6754",0.25,0.0013,6754,271,246,220
"6755",0.3,0.0013,6755,270,244,220
"6756",0,0.0014,6756,300,300,204
"6757",0.05,0.0014,6757,300,300,204
"6758",0.1,0.0014,6758,300,300,204
"6759",0.15,0.0014,6759,300,300,204
"6760",0.2,0.0014,6760,300,300,204
"6761",0.25,0.0014,6761,301,301,204
"6762",0.3,0.0014,6762,302,301,204
"6763",0,0.0015,6763,293,212,190
"6764",0.05,0.0015,6764,292,212,190
"6765",0.1,0.0015,6765,294,212,190
"6766",0.15,0.0015,6766,107,212,190
"6767",0.2,0.0015,6767,239,212,190
"6768",0.25,0.0015,6768,292,211,190
"6769",0.3,0.0015,6769,240,213,190
"6770",0,0.0016,6770,268,270,180
"6771",0.05,0.0016,6771,268,270,180
"6772",0.1,0.0016,6772,268,270,180
"6773",0.15,0.0016,6773,268,270,180
"6774",0.2,0.0016,6774,270,271,180
"6775",0.25,0.0016,6775,269,271,180
"6776",0.3,0.0016,6776,271,271,180
"6777",0,6e-04,6777,582,593,476
"6778",0.05,6e-04,6778,552,598,476
"6779",0.1,6e-04,6779,582,598,476
"6780",0.15,6e-04,6780,582,589,476
"6781",0.2,6e-04,6781,582,583,476
"6782",0.25,6e-04,6782,583,590,476
"6783",0.3,6e-04,6783,583,594,476
"6784",0,7e-04,6784,514,516,409
"6785",0.05,7e-04,6785,514,516,409
"6786",0.1,7e-04,6786,515,516,409
"6787",0.15,7e-04,6787,514,516,409
"6788",0.2,7e-04,6788,518,518,409
"6789",0.25,7e-04,6789,515,516,409
"6790",0.3,7e-04,6790,516,517,409
"6791",0,8e-04,6791,472,473,357
"6792",0.05,8e-04,6792,473,473,357
"6793",0.1,8e-04,6793,473,474,357
"6794",0.15,8e-04,6794,472,385,357
"6795",0.2,8e-04,6795,473,474,357
"6796",0.25,8e-04,6796,471,474,357
"6797",0.3,8e-04,6797,472,474,357
"6798",0,9e-04,6798,423,352,318
"6799",0.05,9e-04,6799,424,352,318
"6800",0.1,9e-04,6800,427,352,318
"6801",0.15,9e-04,6801,424,352,318
"6802",0.2,9e-04,6802,427,352,318
"6803",0.25,9e-04,6803,422,353,318
"6804",0.3,9e-04,6804,426,348,318
"6805",0,0.001,6805,393,317,285
"6806",0.05,0.001,6806,393,317,285
"6807",0.1,0.001,6807,342,316,285
"6808",0.15,0.001,6808,395,316,285
"6809",0.2,0.001,6809,342,318,285
"6810",0.25,0.001,6810,393,318,285
"6811",0.3,0.001,6811,396,316,285
"6812",0,0.0011,6812,367,368,260
"6813",0.05,0.0011,6813,367,368,260
"6814",0.1,0.0011,6814,367,368,260
"6815",0.15,0.0011,6815,369,369,260
"6816",0.2,0.0011,6816,366,368,260
"6817",0.25,0.0011,6817,368,368,260
"6818",0.3,0.0011,6818,367,370,260
"6819",0,0.0012,6819,336,336,239
"6820",0.05,0.0012,6820,336,336,239
"6821",0.1,0.0012,6821,336,336,239
"6822",0.15,0.0012,6822,335,336,239
"6823",0.2,0.0012,6823,337,337,239
"6824",0.25,0.0012,6824,337,337,239
"6825",0.3,0.0012,6825,336,336,239
"6826",0,0.0013,6826,316,246,220
"6827",0.05,0.0013,6827,271,246,220
"6828",0.1,0.0013,6828,271,246,220
"6829",0.15,0.0013,6829,271,247,220
"6830",0.2,0.0013,6830,316,246,220
"6831",0.25,0.0013,6831,316,246,220
"6832",0.3,0.0013,6832,271,245,220
"6833",0,0.0014,6833,300,300,204
"6834",0.05,0.0014,6834,300,300,204
"6835",0.1,0.0014,6835,300,300,204
"6836",0.15,0.0014,6836,300,300,204
"6837",0.2,0.0014,6837,300,300,204
"6838",0.25,0.0014,6838,302,301,204
"6839",0.3,0.0014,6839,299,300,204
"6840",0,0.0015,6840,293,212,190
"6841",0.05,0.0015,6841,294,211,190
"6842",0.1,0.0015,6842,295,211,190
"6843",0.15,0.0015,6843,239,210,190
"6844",0.2,0.0015,6844,107,211,190
"6845",0.25,0.0015,6845,236,210,190
"6846",0.3,0.0015,6846,291,297,190
"6847",0,0.0016,6847,268,270,180
"6848",0.05,0.0016,6848,268,269,180
"6849",0.1,0.0016,6849,269,270,180
"6850",0.15,0.0016,6850,267,270,180
"6851",0.2,0.0016,6851,268,270,180
"6852",0.25,0.0016,6852,268,269,180
"6853",0.3,0.0016,6853,269,273,180
"6854",0,6e-04,6854,582,593,476
"6855",0.05,6e-04,6855,582,599,476
"6856",0.1,6e-04,6856,583,599,476
"6857",0.15,6e-04,6857,584,588,476
"6858",0.2,6e-04,6858,583,594,476
"6859",0.25,6e-04,6859,582,590,476
"6860",0.3,6e-04,6860,586,591,476
"6861",0,7e-04,6861,514,516,409
"6862",0.05,7e-04,6862,514,516,409
"6863",0.1,7e-04,6863,515,516,409
"6864",0.15,7e-04,6864,517,516,409
"6865",0.2,7e-04,6865,515,516,409
"6866",0.25,7e-04,6866,514,517,409
"6867",0.3,7e-04,6867,517,519,409
"6868",0,8e-04,6868,472,473,357
"6869",0.05,8e-04,6869,472,473,357
"6870",0.1,8e-04,6870,473,473,357
"6871",0.15,8e-04,6871,473,473,357
"6872",0.2,8e-04,6872,473,389,357
"6873",0.25,8e-04,6873,471,474,357
"6874",0.3,8e-04,6874,475,474,357
"6875",0,9e-04,6875,423,352,318
"6876",0.05,9e-04,6876,422,352,318
"6877",0.1,9e-04,6877,423,352,318
"6878",0.15,9e-04,6878,422,352,318
"6879",0.2,9e-04,6879,377,352,318
"6880",0.25,9e-04,6880,421,353,318
"6881",0.3,9e-04,6881,426,349,318
"6882",0,0.001,6882,393,317,285
"6883",0.05,0.001,6883,394,317,285
"6884",0.1,0.001,6884,342,317,285
"6885",0.15,0.001,6885,342,317,285
"6886",0.2,0.001,6886,396,316,285
"6887",0.25,0.001,6887,393,316,285
"6888",0.3,0.001,6888,342,315,285
"6889",0,0.0011,6889,367,368,260
"6890",0.05,0.0011,6890,367,368,260
"6891",0.1,0.0011,6891,367,368,260
"6892",0.15,0.0011,6892,368,369,260
"6893",0.2,0.0011,6893,369,369,260
"6894",0.25,0.0011,6894,370,369,260
"6895",0.3,0.0011,6895,370,368,260
"6896",0,0.0012,6896,336,336,239
"6897",0.05,0.0012,6897,336,336,239
"6898",0.1,0.0012,6898,336,336,239
"6899",0.15,0.0012,6899,335,336,239
"6900",0.2,0.0012,6900,336,337,239
"6901",0.25,0.0012,6901,336,336,239
"6902",0.3,0.0012,6902,336,336,239
"6903",0,0.0013,6903,316,246,220
"6904",0.05,0.0013,6904,316,246,220
"6905",0.1,0.0013,6905,271,243,220
"6906",0.15,0.0013,6906,271,244,220
"6907",0.2,0.0013,6907,315,245,220
"6908",0.25,0.0013,6908,270,247,220
"6909",0.3,0.0013,6909,271,246,220
"6910",0,0.0014,6910,300,300,204
"6911",0.05,0.0014,6911,300,300,204
"6912",0.1,0.0014,6912,300,300,204
"6913",0.15,0.0014,6913,301,300,204
"6914",0.2,0.0014,6914,301,301,204
"6915",0.25,0.0014,6915,301,301,204
"6916",0.3,0.0014,6916,303,302,204
"6917",0,0.0015,6917,293,212,190
"6918",0.05,0.0015,6918,293,211,190
"6919",0.1,0.0015,6919,106,211,190
"6920",0.15,0.0015,6920,236,211,190
"6921",0.2,0.0015,6921,101,210,190
"6922",0.25,0.0015,6922,296,210,190
"6923",0.3,0.0015,6923,236,210,190
"6924",0,0.0016,6924,268,270,180
"6925",0.05,0.0016,6925,268,270,180
"6926",0.1,0.0016,6926,268,270,180
"6927",0.15,0.0016,6927,269,270,180
"6928",0.2,0.0016,6928,268,270,180
"6929",0.25,0.0016,6929,271,272,180
"6930",0.3,0.0016,6930,268,271,180
"6931",0,6e-04,6931,582,593,476
"6932",0.05,6e-04,6932,582,594,476
"6933",0.1,6e-04,6933,584,593,476
"6934",0.15,6e-04,6934,584,591,476
"6935",0.2,6e-04,6935,583,593,476
"6936",0.25,6e-04,6936,552,597,476
"6937",0.3,6e-04,6937,585,586,476
"6938",0,7e-04,6938,514,516,409
"6939",0.05,7e-04,6939,515,516,409
"6940",0.1,7e-04,6940,514,516,409
"6941",0.15,7e-04,6941,514,516,409
"6942",0.2,7e-04,6942,515,516,409
"6943",0.25,7e-04,6943,516,518,409
"6944",0.3,7e-04,6944,515,517,409
"6945",0,8e-04,6945,472,473,357
"6946",0.05,8e-04,6946,472,473,357
"6947",0.1,8e-04,6947,471,474,357
"6948",0.15,8e-04,6948,475,473,357
"6949",0.2,8e-04,6949,473,474,357
"6950",0.25,8e-04,6950,472,473,357
"6951",0.3,8e-04,6951,473,473,357
"6952",0,9e-04,6952,423,352,318
"6953",0.05,9e-04,6953,423,352,318
"6954",0.1,9e-04,6954,425,353,318
"6955",0.15,9e-04,6955,377,352,318
"6956",0.2,9e-04,6956,425,351,318
"6957",0.25,9e-04,6957,429,348,318
"6958",0.3,9e-04,6958,429,352,318
"6959",0,0.001,6959,393,317,285
"6960",0.05,0.001,6960,394,318,285
"6961",0.1,0.001,6961,342,316,285
"6962",0.15,0.001,6962,392,318,285
"6963",0.2,0.001,6963,394,316,285
"6964",0.25,0.001,6964,396,317,285
"6965",0.3,0.001,6965,395,402,285
"6966",0,0.0011,6966,367,368,260
"6967",0.05,0.0011,6967,367,368,260
"6968",0.1,0.0011,6968,368,368,260
"6969",0.15,0.0011,6969,368,368,260
"6970",0.2,0.0011,6970,369,369,260
"6971",0.25,0.0011,6971,369,369,260
"6972",0.3,0.0011,6972,370,368,260
"6973",0,0.0012,6973,336,336,239
"6974",0.05,0.0012,6974,336,336,239
"6975",0.1,0.0012,6975,336,336,239
"6976",0.15,0.0012,6976,336,336,239
"6977",0.2,0.0012,6977,336,336,239
"6978",0.25,0.0012,6978,338,337,239
"6979",0.3,0.0012,6979,338,337,239
"6980",0,0.0013,6980,316,246,220
"6981",0.05,0.0013,6981,271,245,220
