"","obs_error","rate_of_change","replicate","sim_fisher_min_ts60","sim_log_fisher_min_ts60","regime_shift_time_ts60"
"5535",0.2,-2e-04,5535,590,560,478.169491525424
"5536",0.25,-2e-04,5536,590,590,478.169491525424
"5537",0.3,-2e-04,5537,590,580,478.169491525424
"5538",0,-3e-04,5538,470,450,315.728813559322
"5539",0.05,-3e-04,5539,450,450,315.728813559322
"5540",0.1,-3e-04,5540,470,450,315.728813559322
"5541",0.15,-3e-04,5541,480,450,315.728813559322
"5542",0.2,-3e-04,5542,470,450,315.728813559322
"5543",0.25,-3e-04,5543,470,440,315.728813559322
"5544",0.3,-3e-04,5544,460,460,315.728813559322
"5545",0,-4e-04,5545,340,360,254.813559322034
"5546",0.05,-4e-04,5546,350,340,254.813559322034
"5547",0.1,-4e-04,5547,370,360,254.813559322034
"5548",0.15,-4e-04,5548,340,370,254.813559322034
"5549",0.2,-4e-04,5549,390,360,254.813559322034
"5550",0.25,-4e-04,5550,390,340,254.813559322034
"5551",0.3,-4e-04,5551,370,340,254.813559322034
"5552",0,-5e-04,5552,320,300,193.898305084746
"5553",0.05,-5e-04,5553,310,290,193.898305084746
"5554",0.1,-5e-04,5554,300,270,193.898305084746
"5555",0.15,-5e-04,5555,310,310,193.898305084746
"5556",0.2,-5e-04,5556,310,320,193.898305084746
"5557",0.25,-5e-04,5557,300,270,193.898305084746
"5558",0.3,-5e-04,5558,340,320,193.898305084746
"5559",0,-6e-04,5559,290,230,173.593220338983
"5560",0.05,-6e-04,5560,290,240,173.593220338983
"5561",0.1,-6e-04,5561,270,260,173.593220338983
"5562",0.15,-6e-04,5562,300,230,173.593220338983
"5563",0.2,-6e-04,5563,320,290,173.593220338983
"5564",0.25,-6e-04,5564,310,290,173.593220338983
"5565",0.3,-6e-04,5565,270,220,173.593220338983
"5566",0,-7e-04,5566,290,260,143.135593220339
"5567",0.05,-7e-04,5567,270,260,143.135593220339
"5568",0.1,-7e-04,5568,290,260,143.135593220339
"5569",0.15,-7e-04,5569,300,260,143.135593220339
"5570",0.2,-7e-04,5570,310,270,143.135593220339
"5571",0.25,-7e-04,5571,250,210,143.135593220339
"5572",0.3,-7e-04,5572,260,260,143.135593220339
"5573",0,-8e-04,5573,270,230,132.983050847458
"5574",0.05,-8e-04,5574,260,240,132.983050847458
"5575",0.1,-8e-04,5575,230,230,132.983050847458
"5576",0.15,-8e-04,5576,250,240,132.983050847458
"5577",0.2,-8e-04,5577,230,220,132.983050847458
"5578",0.25,-8e-04,5578,210,260,132.983050847458
"5579",0.3,-8e-04,5579,350,210,132.983050847458
"5580",0,-9e-04,5580,260,230,112.677966101695
"5581",0.05,-9e-04,5581,270,230,112.677966101695
"5582",0.1,-9e-04,5582,230,220,112.677966101695
"5583",0.15,-9e-04,5583,260,260,112.677966101695
"5584",0.2,-9e-04,5584,220,230,112.677966101695
"5585",0.25,-9e-04,5585,220,210,112.677966101695
"5586",0.3,-9e-04,5586,240,210,112.677966101695
"5587",0,-0.001,5587,230,210,102.525423728814
"5588",0.05,-0.001,5588,260,210,102.525423728814
"5589",0.1,-0.001,5589,220,210,102.525423728814
"5590",0.15,-0.001,5590,210,220,102.525423728814
"5591",0.2,-0.001,5591,230,210,102.525423728814
"5592",0.25,-0.001,5592,320,210,102.525423728814
"5593",0.3,-0.001,5593,230,220,102.525423728814
"5594",0,-0.0011,5594,260,230,92.3728813559322
"5595",0.05,-0.0011,5595,230,230,92.3728813559322
"5596",0.1,-0.0011,5596,270,210,92.3728813559322
"5597",0.15,-0.0011,5597,240,210,92.3728813559322
"5598",0.2,-0.0011,5598,220,210,92.3728813559322
"5599",0.25,-0.0011,5599,210,210,92.3728813559322
"5600",0.3,-0.0011,5600,210,210,92.3728813559322
"5601",0,-2e-04,5601,590,570,478.169491525424
"5602",0.05,-2e-04,5602,590,580,478.169491525424
"5603",0.1,-2e-04,5603,580,590,478.169491525424
"5604",0.15,-2e-04,5604,570,590,478.169491525424
"5605",0.2,-2e-04,5605,250,590,478.169491525424
"5606",0.25,-2e-04,5606,590,590,478.169491525424
"5607",0.3,-2e-04,5607,590,590,478.169491525424
"5608",0,-3e-04,5608,470,450,315.728813559322
"5609",0.05,-3e-04,5609,480,450,315.728813559322
"5610",0.1,-3e-04,5610,470,450,315.728813559322
"5611",0.15,-3e-04,5611,510,460,315.728813559322
"5612",0.2,-3e-04,5612,480,460,315.728813559322
"5613",0.25,-3e-04,5613,470,440,315.728813559322
"5614",0.3,-3e-04,5614,460,450,315.728813559322
"5615",0,-4e-04,5615,340,360,254.813559322034
"5616",0.05,-4e-04,5616,350,360,254.813559322034
"5617",0.1,-4e-04,5617,390,360,254.813559322034
"5618",0.15,-4e-04,5618,370,360,254.813559322034
"5619",0.2,-4e-04,5619,330,340,254.813559322034
"5620",0.25,-4e-04,5620,380,380,254.813559322034
"5621",0.3,-4e-04,5621,360,360,254.813559322034
"5622",0,-5e-04,5622,320,300,193.898305084746
"5623",0.05,-5e-04,5623,320,300,193.898305084746
"5624",0.1,-5e-04,5624,310,290,193.898305084746
"5625",0.15,-5e-04,5625,330,330,193.898305084746
"5626",0.2,-5e-04,5626,320,310,193.898305084746
"5627",0.25,-5e-04,5627,260,270,193.898305084746
"5628",0.3,-5e-04,5628,330,260,193.898305084746
"5629",0,-6e-04,5629,290,230,173.593220338983
"5630",0.05,-6e-04,5630,240,240,173.593220338983
"5631",0.1,-6e-04,5631,290,230,173.593220338983
"5632",0.15,-6e-04,5632,300,230,173.593220338983
"5633",0.2,-6e-04,5633,310,300,173.593220338983
"5634",0.25,-6e-04,5634,320,290,173.593220338983
"5635",0.3,-6e-04,5635,350,280,173.593220338983
"5636",0,-7e-04,5636,290,260,143.135593220339
"5637",0.05,-7e-04,5637,290,260,143.135593220339
"5638",0.1,-7e-04,5638,230,260,143.135593220339
"5639",0.15,-7e-04,5639,290,260,143.135593220339
"5640",0.2,-7e-04,5640,280,210,143.135593220339
"5641",0.25,-7e-04,5641,310,210,143.135593220339
"5642",0.3,-7e-04,5642,240,240,143.135593220339
"5643",0,-8e-04,5643,270,230,132.983050847458
"5644",0.05,-8e-04,5644,290,230,132.983050847458
"5645",0.1,-8e-04,5645,260,230,132.983050847458
"5646",0.15,-8e-04,5646,270,260,132.983050847458
"5647",0.2,-8e-04,5647,310,260,132.983050847458
"5648",0.25,-8e-04,5648,300,270,132.983050847458
"5649",0.3,-8e-04,5649,260,210,132.983050847458
"5650",0,-9e-04,5650,260,230,112.677966101695
"5651",0.05,-9e-04,5651,240,230,112.677966101695
"5652",0.1,-9e-04,5652,240,220,112.677966101695
"5653",0.15,-9e-04,5653,260,210,112.677966101695
"5654",0.2,-9e-04,5654,240,210,112.677966101695
"5655",0.25,-9e-04,5655,240,220,112.677966101695
"5656",0.3,-9e-04,5656,340,220,112.677966101695
"5657",0,-0.001,5657,230,210,102.525423728814
"5658",0.05,-0.001,5658,210,210,102.525423728814
"5659",0.1,-0.001,5659,220,210,102.525423728814
"5660",0.15,-0.001,5660,260,220,102.525423728814
"5661",0.2,-0.001,5661,230,210,102.525423728814
"5662",0.25,-0.001,5662,230,220,102.525423728814
"5663",0.3,-0.001,5663,230,220,102.525423728814
"5664",0,-0.0011,5664,260,230,92.3728813559322
"5665",0.05,-0.0011,5665,230,210,92.3728813559322
"5666",0.1,-0.0011,5666,230,230,92.3728813559322
"5667",0.15,-0.0011,5667,280,230,92.3728813559322
"5668",0.2,-0.0011,5668,230,210,92.3728813559322
"5669",0.25,-0.0011,5669,210,210,92.3728813559322
"5670",0.3,-0.0011,5670,270,230,92.3728813559322
"5671",0,-2e-04,5671,590,570,478.169491525424
"5672",0.05,-2e-04,5672,590,590,478.169491525424
"5673",0.1,-2e-04,5673,590,570,478.169491525424
"5674",0.15,-2e-04,5674,580,590,478.169491525424
"5675",0.2,-2e-04,5675,590,590,478.169491525424
"5676",0.25,-2e-04,5676,590,580,478.169491525424
"5677",0.3,-2e-04,5677,590,590,478.169491525424
"5678",0,-3e-04,5678,470,450,315.728813559322
"5679",0.05,-3e-04,5679,480,450,315.728813559322
"5680",0.1,-3e-04,5680,450,450,315.728813559322
"5681",0.15,-3e-04,5681,480,450,315.728813559322
"5682",0.2,-3e-04,5682,480,450,315.728813559322
"5683",0.25,-3e-04,5683,480,450,315.728813559322
"5684",0.3,-3e-04,5684,460,450,315.728813559322
"5685",0,-4e-04,5685,340,360,254.813559322034
"5686",0.05,-4e-04,5686,380,360,254.813559322034
"5687",0.1,-4e-04,5687,380,360,254.813559322034
"5688",0.15,-4e-04,5688,350,360,254.813559322034
"5689",0.2,-4e-04,5689,390,330,254.813559322034
"5690",0.25,-4e-04,5690,350,370,254.813559322034
"5691",0.3,-4e-04,5691,400,380,254.813559322034
"5692",0,-5e-04,5692,320,300,193.898305084746
"5693",0.05,-5e-04,5693,300,290,193.898305084746
"5694",0.1,-5e-04,5694,340,320,193.898305084746
"5695",0.15,-5e-04,5695,270,270,193.898305084746
"5696",0.2,-5e-04,5696,310,330,193.898305084746
"5697",0.25,-5e-04,5697,300,300,193.898305084746
"5698",0.3,-5e-04,5698,340,240,193.898305084746
"5699",0,-6e-04,5699,290,230,173.593220338983
"5700",0.05,-6e-04,5700,240,230,173.593220338983
"5701",0.1,-6e-04,5701,280,240,173.593220338983
"5702",0.15,-6e-04,5702,300,220,173.593220338983
"5703",0.2,-6e-04,5703,310,230,173.593220338983
"5704",0.25,-6e-04,5704,290,290,173.593220338983
"5705",0.3,-6e-04,5705,310,300,173.593220338983
"5706",0,-7e-04,5706,290,260,143.135593220339
"5707",0.05,-7e-04,5707,270,260,143.135593220339
"5708",0.1,-7e-04,5708,290,260,143.135593220339
"5709",0.15,-7e-04,5709,260,250,143.135593220339
"5710",0.2,-7e-04,5710,290,260,143.135593220339
"5711",0.25,-7e-04,5711,290,260,143.135593220339
"5712",0.3,-7e-04,5712,310,270,143.135593220339
"5713",0,-8e-04,5713,270,230,132.983050847458
"5714",0.05,-8e-04,5714,260,260,132.983050847458
"5715",0.1,-8e-04,5715,270,270,132.983050847458
"5716",0.15,-8e-04,5716,230,230,132.983050847458
"5717",0.2,-8e-04,5717,260,230,132.983050847458
"5718",0.25,-8e-04,5718,300,410,132.983050847458
"5719",0.3,-8e-04,5719,300,210,132.983050847458
"5720",0,-9e-04,5720,260,230,112.677966101695
"5721",0.05,-9e-04,5721,260,220,112.677966101695
"5722",0.1,-9e-04,5722,230,210,112.677966101695
"5723",0.15,-9e-04,5723,270,210,112.677966101695
"5724",0.2,-9e-04,5724,240,220,112.677966101695
"5725",0.25,-9e-04,5725,220,260,112.677966101695
"5726",0.3,-9e-04,5726,340,240,112.677966101695
"5727",0,-0.001,5727,230,210,102.525423728814
"5728",0.05,-0.001,5728,230,230,102.525423728814
"5729",0.1,-0.001,5729,210,210,102.525423728814
"5730",0.15,-0.001,5730,210,210,102.525423728814
"5731",0.2,-0.001,5731,260,210,102.525423728814
"5732",0.25,-0.001,5732,250,210,102.525423728814
"5733",0.3,-0.001,5733,320,220,102.525423728814
"5734",0,-0.0011,5734,260,230,92.3728813559322
"5735",0.05,-0.0011,5735,220,210,92.3728813559322
"5736",0.1,-0.0011,5736,260,210,92.3728813559322
"5737",0.15,-0.0011,5737,210,220,92.3728813559322
"5738",0.2,-0.0011,5738,240,240,92.3728813559322
"5739",0.25,-0.0011,5739,230,210,92.3728813559322
"5740",0.3,-0.0011,5740,230,210,92.3728813559322
"5741",0,-2e-04,5741,590,570,478.169491525424
"5742",0.05,-2e-04,5742,590,570,478.169491525424
"5743",0.1,-2e-04,5743,590,580,478.169491525424
"5744",0.15,-2e-04,5744,590,590,478.169491525424
"5745",0.2,-2e-04,5745,590,580,478.169491525424
"5746",0.25,-2e-04,5746,590,590,478.169491525424
"5747",0.3,-2e-04,5747,590,590,478.169491525424
"5748",0,-3e-04,5748,470,450,315.728813559322
"5749",0.05,-3e-04,5749,460,450,315.728813559322
"5750",0.1,-3e-04,5750,470,450,315.728813559322
"5751",0.15,-3e-04,5751,550,450,315.728813559322
"5752",0.2,-3e-04,5752,460,430,315.728813559322
"5753",0.25,-3e-04,5753,480,460,315.728813559322
"5754",0.3,-3e-04,5754,460,450,315.728813559322
"5755",0,-4e-04,5755,340,360,254.813559322034
"5756",0.05,-4e-04,5756,350,360,254.813559322034
"5757",0.1,-4e-04,5757,340,330,254.813559322034
"5758",0.15,-4e-04,5758,350,340,254.813559322034
"5759",0.2,-4e-04,5759,380,370,254.813559322034
"5760",0.25,-4e-04,5760,340,350,254.813559322034
"5761",0.3,-4e-04,5761,230,210,254.813559322034
"5762",0,-5e-04,5762,320,300,193.898305084746
"5763",0.05,-5e-04,5763,310,300,193.898305084746
"5764",0.1,-5e-04,5764,330,330,193.898305084746
"5765",0.15,-5e-04,5765,300,330,193.898305084746
"5766",0.2,-5e-04,5766,330,260,193.898305084746
"5767",0.25,-5e-04,5767,320,300,193.898305084746
"5768",0.3,-5e-04,5768,310,310,193.898305084746
"5769",0,-6e-04,5769,290,230,173.593220338983
"5770",0.05,-6e-04,5770,260,220,173.593220338983
"5771",0.1,-6e-04,5771,320,230,173.593220338983
"5772",0.15,-6e-04,5772,260,260,173.593220338983
"5773",0.2,-6e-04,5773,260,230,173.593220338983
"5774",0.25,-6e-04,5774,330,300,173.593220338983
"5775",0.3,-6e-04,5775,290,280,173.593220338983
"5776",0,-7e-04,5776,290,260,143.135593220339
"5777",0.05,-7e-04,5777,290,240,143.135593220339
"5778",0.1,-7e-04,5778,290,260,143.135593220339
"5779",0.15,-7e-04,5779,260,250,143.135593220339
"5780",0.2,-7e-04,5780,280,260,143.135593220339
"5781",0.25,-7e-04,5781,270,240,143.135593220339
"5782",0.3,-7e-04,5782,260,230,143.135593220339
"5783",0,-8e-04,5783,270,230,132.983050847458
"5784",0.05,-8e-04,5784,290,260,132.983050847458
"5785",0.1,-8e-04,5785,230,260,132.983050847458
"5786",0.15,-8e-04,5786,310,230,132.983050847458
"5787",0.2,-8e-04,5787,260,210,132.983050847458
"5788",0.25,-8e-04,5788,310,210,132.983050847458
"5789",0.3,-8e-04,5789,310,230,132.983050847458
"5790",0,-9e-04,5790,260,230,112.677966101695
"5791",0.05,-9e-04,5791,260,220,112.677966101695
"5792",0.1,-9e-04,5792,260,230,112.677966101695
"5793",0.15,-9e-04,5793,240,230,112.677966101695
"5794",0.2,-9e-04,5794,230,220,112.677966101695
"5795",0.25,-9e-04,5795,230,230,112.677966101695
"5796",0.3,-9e-04,5796,250,210,112.677966101695
"5797",0,-0.001,5797,230,210,102.525423728814
"5798",0.05,-0.001,5798,230,210,102.525423728814
"5799",0.1,-0.001,5799,210,210,102.525423728814
"5800",0.15,-0.001,5800,220,230,102.525423728814
"5801",0.2,-0.001,5801,270,220,102.525423728814
"5802",0.25,-0.001,5802,230,210,102.525423728814
"5803",0.3,-0.001,5803,210,210,102.525423728814
"5804",0,-0.0011,5804,260,230,92.3728813559322
"5805",0.05,-0.0011,5805,230,230,92.3728813559322
"5806",0.1,-0.0011,5806,260,220,92.3728813559322
"5807",0.15,-0.0011,5807,210,210,92.3728813559322
"5808",0.2,-0.0011,5808,220,230,92.3728813559322
"5809",0.25,-0.0011,5809,230,210,92.3728813559322
"5810",0.3,-0.0011,5810,230,210,92.3728813559322
"5811",0,-2e-04,5811,590,570,478.169491525424
"5812",0.05,-2e-04,5812,590,590,478.169491525424
"5813",0.1,-2e-04,5813,590,590,478.169491525424
"5814",0.15,-2e-04,5814,580,580,478.169491525424
"5815",0.2,-2e-04,5815,590,590,478.169491525424
"5816",0.25,-2e-04,5816,590,590,478.169491525424
"5817",0.3,-2e-04,5817,590,590,478.169491525424
"5818",0,-3e-04,5818,470,450,315.728813559322
"5819",0.05,-3e-04,5819,450,450,315.728813559322
"5820",0.1,-3e-04,5820,450,450,315.728813559322
"5821",0.15,-3e-04,5821,440,430,315.728813559322
"5822",0.2,-3e-04,5822,470,450,315.728813559322
"5823",0.25,-3e-04,5823,450,430,315.728813559322
"5824",0.3,-3e-04,5824,480,460,315.728813559322
"5825",0,-4e-04,5825,340,360,254.813559322034
"5826",0.05,-4e-04,5826,390,340,254.813559322034
"5827",0.1,-4e-04,5827,370,360,254.813559322034
"5828",0.15,-4e-04,5828,380,310,254.813559322034
"5829",0.2,-4e-04,5829,410,390,254.813559322034
"5830",0.25,-4e-04,5830,380,350,254.813559322034
"5831",0.3,-4e-04,5831,370,310,254.813559322034
"5832",0,-5e-04,5832,320,300,193.898305084746
"5833",0.05,-5e-04,5833,300,300,193.898305084746
"5834",0.1,-5e-04,5834,300,300,193.898305084746
"5835",0.15,-5e-04,5835,350,330,193.898305084746
"5836",0.2,-5e-04,5836,320,240,193.898305084746
"5837",0.25,-5e-04,5837,270,340,193.898305084746
"5838",0.3,-5e-04,5838,300,290,193.898305084746
"5839",0,-6e-04,5839,290,230,173.593220338983
"5840",0.05,-6e-04,5840,280,240,173.593220338983
"5841",0.1,-6e-04,5841,270,230,173.593220338983
"5842",0.15,-6e-04,5842,310,290,173.593220338983
"5843",0.2,-6e-04,5843,300,290,173.593220338983
"5844",0.25,-6e-04,5844,330,300,173.593220338983
"5845",0.3,-6e-04,5845,330,270,173.593220338983
"5846",0,-7e-04,5846,290,260,143.135593220339
"5847",0.05,-7e-04,5847,300,260,143.135593220339
"5848",0.1,-7e-04,5848,270,260,143.135593220339
"5849",0.15,-7e-04,5849,270,260,143.135593220339
"5850",0.2,-7e-04,5850,310,250,143.135593220339
"5851",0.25,-7e-04,5851,250,260,143.135593220339
"5852",0.3,-7e-04,5852,240,230,143.135593220339
"5853",0,-8e-04,5853,270,230,132.983050847458
"5854",0.05,-8e-04,5854,290,230,132.983050847458
"5855",0.1,-8e-04,5855,270,270,132.983050847458
"5856",0.15,-8e-04,5856,260,230,132.983050847458
"5857",0.2,-8e-04,5857,270,270,132.983050847458
"5858",0.25,-8e-04,5858,250,220,132.983050847458
"5859",0.3,-8e-04,5859,240,210,132.983050847458
"5860",0,-9e-04,5860,260,230,112.677966101695
"5861",0.05,-9e-04,5861,260,230,112.677966101695
"5862",0.1,-9e-04,5862,230,210,112.677966101695
"5863",0.15,-9e-04,5863,240,230,112.677966101695
"5864",0.2,-9e-04,5864,240,210,112.677966101695
"5865",0.25,-9e-04,5865,270,230,112.677966101695
"5866",0.3,-9e-04,5866,300,230,112.677966101695
"5867",0,-0.001,5867,230,210,102.525423728814
"5868",0.05,-0.001,5868,220,210,102.525423728814
"5869",0.1,-0.001,5869,260,230,102.525423728814
"5870",0.15,-0.001,5870,230,210,102.525423728814
"5871",0.2,-0.001,5871,220,210,102.525423728814
"5872",0.25,-0.001,5872,260,210,102.525423728814
"5873",0.3,-0.001,5873,280,220,102.525423728814
"5874",0,-0.0011,5874,260,230,92.3728813559322
"5875",0.05,-0.0011,5875,260,210,92.3728813559322
"5876",0.1,-0.0011,5876,210,210,92.3728813559322
"5877",0.15,-0.0011,5877,230,230,92.3728813559322
"5878",0.2,-0.0011,5878,250,210,92.3728813559322
"5879",0.25,-0.0011,5879,240,230,92.3728813559322
"5880",0.3,-0.0011,5880,210,210,92.3728813559322
"5881",0,-2e-04,5881,590,570,478.169491525424
"5882",0.05,-2e-04,5882,590,570,478.169491525424
"5883",0.1,-2e-04,5883,590,570,478.169491525424
"5884",0.15,-2e-04,5884,590,580,478.169491525424
"5885",0.2,-2e-04,5885,590,590,478.169491525424
"5886",0.25,-2e-04,5886,590,590,478.169491525424
"5887",0.3,-2e-04,5887,590,590,478.169491525424
"5888",0,-3e-04,5888,470,450,315.728813559322
"5889",0.05,-3e-04,5889,490,450,315.728813559322
"5890",0.1,-3e-04,5890,450,450,315.728813559322
"5891",0.15,-3e-04,5891,460,410,315.728813559322
"5892",0.2,-3e-04,5892,470,460,315.728813559322
"5893",0.25,-3e-04,5893,460,420,315.728813559322
"5894",0.3,-3e-04,5894,460,440,315.728813559322
"5895",0,-4e-04,5895,340,360,254.813559322034
"5896",0.05,-4e-04,5896,350,360,254.813559322034
"5897",0.1,-4e-04,5897,360,370,254.813559322034
"5898",0.15,-4e-04,5898,350,360,254.813559322034
"5899",0.2,-4e-04,5899,360,350,254.813559322034
"5900",0.25,-4e-04,5900,410,350,254.813559322034
"5901",0.3,-4e-04,5901,340,350,254.813559322034
"5902",0,-5e-04,5902,320,300,193.898305084746
"5903",0.05,-5e-04,5903,300,300,193.898305084746
"5904",0.1,-5e-04,5904,310,270,193.898305084746
"5905",0.15,-5e-04,5905,280,320,193.898305084746
"5906",0.2,-5e-04,5906,340,320,193.898305084746
"5907",0.25,-5e-04,5907,330,250,193.898305084746
"5908",0.3,-5e-04,5908,320,310,193.898305084746
"5909",0,-6e-04,5909,290,230,173.593220338983
"5910",0.05,-6e-04,5910,320,260,173.593220338983
"5911",0.1,-6e-04,5911,320,290,173.593220338983
"5912",0.15,-6e-04,5912,270,270,173.593220338983
"5913",0.2,-6e-04,5913,290,250,173.593220338983
"5914",0.25,-6e-04,5914,280,240,173.593220338983
"5915",0.3,-6e-04,5915,310,300,173.593220338983
"5916",0,-7e-04,5916,290,260,143.135593220339
"5917",0.05,-7e-04,5917,300,260,143.135593220339
"5918",0.1,-7e-04,5918,270,230,143.135593220339
"5919",0.15,-7e-04,5919,270,260,143.135593220339
"5920",0.2,-7e-04,5920,240,220,143.135593220339
"5921",0.25,-7e-04,5921,240,250,143.135593220339
"5922",0.3,-7e-04,5922,260,220,143.135593220339
"5923",0,-8e-04,5923,270,230,132.983050847458
"5924",0.05,-8e-04,5924,270,260,132.983050847458
"5925",0.1,-8e-04,5925,240,240,132.983050847458
"5926",0.15,-8e-04,5926,270,240,132.983050847458
"5927",0.2,-8e-04,5927,290,210,132.983050847458
"5928",0.25,-8e-04,5928,230,240,132.983050847458
"5929",0.3,-8e-04,5929,270,230,132.983050847458
"5930",0,-9e-04,5930,260,230,112.677966101695
"5931",0.05,-9e-04,5931,270,230,112.677966101695
"5932",0.1,-9e-04,5932,230,230,112.677966101695
"5933",0.15,-9e-04,5933,270,230,112.677966101695
"5934",0.2,-9e-04,5934,230,230,112.677966101695
"5935",0.25,-9e-04,5935,270,220,112.677966101695
"5936",0.3,-9e-04,5936,220,210,112.677966101695
"5937",0,-0.001,5937,230,210,102.525423728814
"5938",0.05,-0.001,5938,240,230,102.525423728814
"5939",0.1,-0.001,5939,230,210,102.525423728814
"5940",0.15,-0.001,5940,270,210,102.525423728814
"5941",0.2,-0.001,5941,270,210,102.525423728814
"5942",0.25,-0.001,5942,210,210,102.525423728814
"5943",0.3,-0.001,5943,230,220,102.525423728814
"5944",0,-0.0011,5944,260,230,92.3728813559322
"5945",0.05,-0.0011,5945,230,230,92.3728813559322
"5946",0.1,-0.0011,5946,230,210,92.3728813559322
"5947",0.15,-0.0011,5947,220,210,92.3728813559322
"5948",0.2,-0.0011,5948,250,250,92.3728813559322
"5949",0.25,-0.0011,5949,210,210,92.3728813559322
"5950",0.3,-0.0011,5950,240,410,92.3728813559322
"5951",0,-2e-04,5951,590,570,478.169491525424
"5952",0.05,-2e-04,5952,590,570,478.169491525424
"5953",0.1,-2e-04,5953,590,590,478.169491525424
"5954",0.15,-2e-04,5954,590,580,478.169491525424
"5955",0.2,-2e-04,5955,590,590,478.169491525424
"5956",0.25,-2e-04,5956,590,570,478.169491525424
"5957",0.3,-2e-04,5957,390,380,478.169491525424
"5958",0,-3e-04,5958,470,450,315.728813559322
"5959",0.05,-3e-04,5959,480,450,315.728813559322
"5960",0.1,-3e-04,5960,470,450,315.728813559322
"5961",0.15,-3e-04,5961,500,450,315.728813559322
"5962",0.2,-3e-04,5962,460,450,315.728813559322
"5963",0.25,-3e-04,5963,470,450,315.728813559322
"5964",0.3,-3e-04,5964,500,450,315.728813559322
"5965",0,-4e-04,5965,340,360,254.813559322034
"5966",0.05,-4e-04,5966,370,360,254.813559322034
"5967",0.1,-4e-04,5967,340,380,254.813559322034
"5968",0.15,-4e-04,5968,350,360,254.813559322034
"5969",0.2,-4e-04,5969,360,360,254.813559322034
"5970",0.25,-4e-04,5970,370,360,254.813559322034
"5971",0.3,-4e-04,5971,340,360,254.813559322034
"5972",0,-5e-04,5972,320,300,193.898305084746
"5973",0.05,-5e-04,5973,330,300,193.898305084746
"5974",0.1,-5e-04,5974,310,290,193.898305084746
"5975",0.15,-5e-04,5975,310,330,193.898305084746
"5976",0.2,-5e-04,5976,310,280,193.898305084746
"5977",0.25,-5e-04,5977,360,290,193.898305084746
"5978",0.3,-5e-04,5978,280,300,193.898305084746
"5979",0,-6e-04,5979,290,230,173.593220338983
"5980",0.05,-6e-04,5980,280,230,173.593220338983
"5981",0.1,-6e-04,5981,290,290,173.593220338983
"5982",0.15,-6e-04,5982,270,260,173.593220338983
"5983",0.2,-6e-04,5983,270,210,173.593220338983
"5984",0.25,-6e-04,5984,270,290,173.593220338983
"5985",0.3,-6e-04,5985,270,220,173.593220338983
"5986",0,-7e-04,5986,290,260,143.135593220339
"5987",0.05,-7e-04,5987,270,260,143.135593220339
"5988",0.1,-7e-04,5988,270,260,143.135593220339
"5989",0.15,-7e-04,5989,310,260,143.135593220339
"5990",0.2,-7e-04,5990,240,260,143.135593220339
"5991",0.25,-7e-04,5991,310,210,143.135593220339
"5992",0.3,-7e-04,5992,230,230,143.135593220339
"5993",0,-8e-04,5993,270,230,132.983050847458
"5994",0.05,-8e-04,5994,260,230,132.983050847458
"5995",0.1,-8e-04,5995,270,270,132.983050847458
"5996",0.15,-8e-04,5996,250,240,132.983050847458
"5997",0.2,-8e-04,5997,270,240,132.983050847458
"5998",0.25,-8e-04,5998,230,270,132.983050847458
"5999",0.3,-8e-04,5999,260,210,132.983050847458
"6000",0,-9e-04,6000,260,230,112.677966101695
"6001",0.05,-9e-04,6001,270,230,112.677966101695
"6002",0.1,-9e-04,6002,240,210,112.677966101695
"6003",0.15,-9e-04,6003,250,230,112.677966101695
"6004",0.2,-9e-04,6004,270,230,112.677966101695
"6005",0.25,-9e-04,6005,270,220,112.677966101695
"6006",0.3,-9e-04,6006,230,210,112.677966101695
"6007",0,-0.001,6007,230,210,102.525423728814
"6008",0.05,-0.001,6008,230,230,102.525423728814
"6009",0.1,-0.001,6009,230,210,102.525423728814
"6010",0.15,-0.001,6010,220,210,102.525423728814
"6011",0.2,-0.001,6011,320,210,102.525423728814
"6012",0.25,-0.001,6012,240,210,102.525423728814
"6013",0.3,-0.001,6013,260,210,102.525423728814
"6014",0,-0.0011,6014,260,230,92.3728813559322
"6015",0.05,-0.0011,6015,210,210,92.3728813559322
"6016",0.1,-0.0011,6016,260,230,92.3728813559322
"6017",0.15,-0.0011,6017,230,210,92.3728813559322
"6018",0.2,-0.0011,6018,210,210,92.3728813559322
"6019",0.25,-0.0011,6019,220,220,92.3728813559322
"6020",0.3,-0.0011,6020,270,210,92.3728813559322
"6021",0,-2e-04,6021,590,570,478.169491525424
"6022",0.05,-2e-04,6022,590,570,478.169491525424
"6023",0.1,-2e-04,6023,590,590,478.169491525424
"6024",0.15,-2e-04,6024,590,590,478.169491525424
"6025",0.2,-2e-04,6025,590,590,478.169491525424
"6026",0.25,-2e-04,6026,590,590,478.169491525424
"6027",0.3,-2e-04,6027,580,570,478.169491525424
"6028",0,-3e-04,6028,470,450,315.728813559322
"6029",0.05,-3e-04,6029,450,450,315.728813559322
"6030",0.1,-3e-04,6030,480,460,315.728813559322
"6031",0.15,-3e-04,6031,440,460,315.728813559322
"6032",0.2,-3e-04,6032,470,440,315.728813559322
"6033",0.25,-3e-04,6033,450,450,315.728813559322
"6034",0.3,-3e-04,6034,440,420,315.728813559322
"6035",0,-4e-04,6035,340,360,254.813559322034
"6036",0.05,-4e-04,6036,350,360,254.813559322034
"6037",0.1,-4e-04,6037,350,340,254.813559322034
