"","obs_error","rate_of_change","replicate","sim_fisher_min","sim_log_fisher_min","regime_shift_time"
"2108",0,-3e-04,2108,370,369,314
"2109",0.05,-3e-04,2109,370,369,314
"2110",0.1,-3e-04,2110,370,369,314
"2111",0.15,-3e-04,2111,370,369,314
"2112",0.2,-3e-04,2112,370,369,314
"2113",0.25,-3e-04,2113,370,369,314
"2114",0.3,-3e-04,2114,369,367,314
"2115",0,-4e-04,2115,296,298,236
"2116",0.05,-4e-04,2116,296,299,236
"2117",0.1,-4e-04,2117,297,213,236
"2118",0.15,-4e-04,2118,297,299,236
"2119",0.2,-4e-04,2119,295,299,236
"2120",0.25,-4e-04,2120,297,305,236
"2121",0.3,-4e-04,2121,297,298,236
"2122",0,-5e-04,2122,234,232,189
"2123",0.05,-5e-04,2123,235,233,189
"2124",0.1,-5e-04,2124,234,232,189
"2125",0.15,-5e-04,2125,235,232,189
"2126",0.2,-5e-04,2126,235,233,189
"2127",0.25,-5e-04,2127,235,232,189
"2128",0.3,-5e-04,2128,235,233,189
"2129",0,-6e-04,2129,202,203,157
"2130",0.05,-6e-04,2130,203,204,157
"2131",0.1,-6e-04,2131,202,203,157
"2132",0.15,-6e-04,2132,202,201,157
"2133",0.2,-6e-04,2133,202,203,157
"2134",0.25,-6e-04,2134,204,204,157
"2135",0.3,-6e-04,2135,202,201,157
"2136",0,-7e-04,2136,190,106,135
"2137",0.05,-7e-04,2137,190,106,135
"2138",0.1,-7e-04,2138,190,105,135
"2139",0.15,-7e-04,2139,190,106,135
"2140",0.2,-7e-04,2140,190,103,135
"2141",0.25,-7e-04,2141,190,190,135
"2142",0.3,-7e-04,2142,190,102,135
"2143",0,-8e-04,2143,162,159,118
"2144",0.05,-8e-04,2144,162,159,118
"2145",0.1,-8e-04,2145,162,159,118
"2146",0.15,-8e-04,2146,162,159,118
"2147",0.2,-8e-04,2147,163,160,118
"2148",0.25,-8e-04,2148,161,159,118
"2149",0.3,-8e-04,2149,162,160,118
"2150",0,-9e-04,2150,157,155,105
"2151",0.05,-9e-04,2151,157,155,105
"2152",0.1,-9e-04,2152,157,155,105
"2153",0.15,-9e-04,2153,156,154,105
"2154",0.2,-9e-04,2154,157,155,105
"2155",0.25,-9e-04,2155,157,155,105
"2156",0.3,-9e-04,2156,157,155,105
"2157",0,-0.001,2157,141,73,95
"2158",0.05,-0.001,2158,141,73,95
"2159",0.1,-0.001,2159,139,73,95
"2160",0.15,-0.001,2160,150,72,95
"2161",0.2,-0.001,2161,152,72,95
"2162",0.25,-0.001,2162,140,72,95
"2163",0.3,-0.001,2163,146,74,95
"2164",0,-0.0011,2164,128,125,86
"2165",0.05,-0.0011,2165,128,125,86
"2166",0.1,-0.0011,2166,128,125,86
"2167",0.15,-0.0011,2167,128,125,86
"2168",0.2,-0.0011,2168,128,125,86
"2169",0.25,-0.0011,2169,130,127,86
"2170",0.3,-0.0011,2170,128,125,86
"2171",0,-2e-04,2171,539,462,473
"2172",0.05,-2e-04,2172,539,462,473
"2173",0.1,-2e-04,2173,539,542,473
"2174",0.15,-2e-04,2174,539,542,473
"2175",0.2,-2e-04,2175,542,462,473
"2176",0.25,-2e-04,2176,540,599,473
"2177",0.3,-2e-04,2177,541,512,473
"2178",0,-3e-04,2178,370,369,314
"2179",0.05,-3e-04,2179,370,369,314
"2180",0.1,-3e-04,2180,370,368,314
"2181",0.15,-3e-04,2181,370,369,314
"2182",0.2,-3e-04,2182,370,368,314
"2183",0.25,-3e-04,2183,370,369,314
"2184",0.3,-3e-04,2184,371,369,314
"2185",0,-4e-04,2185,296,298,236
"2186",0.05,-4e-04,2186,295,298,236
"2187",0.1,-4e-04,2187,296,212,236
"2188",0.15,-4e-04,2188,296,209,236
"2189",0.2,-4e-04,2189,298,303,236
"2190",0.25,-4e-04,2190,297,299,236
"2191",0.3,-4e-04,2191,297,209,236
"2192",0,-5e-04,2192,234,232,189
"2193",0.05,-5e-04,2193,235,233,189
"2194",0.1,-5e-04,2194,234,232,189
"2195",0.15,-5e-04,2195,234,232,189
"2196",0.2,-5e-04,2196,234,232,189
"2197",0.25,-5e-04,2197,235,233,189
"2198",0.3,-5e-04,2198,235,232,189
"2199",0,-6e-04,2199,202,203,157
"2200",0.05,-6e-04,2200,203,202,157
"2201",0.1,-6e-04,2201,202,204,157
"2202",0.15,-6e-04,2202,202,203,157
"2203",0.2,-6e-04,2203,203,204,157
"2204",0.25,-6e-04,2204,203,205,157
"2205",0.3,-6e-04,2205,203,202,157
"2206",0,-7e-04,2206,190,106,135
"2207",0.05,-7e-04,2207,190,105,135
"2208",0.1,-7e-04,2208,190,106,135
"2209",0.15,-7e-04,2209,190,106,135
"2210",0.2,-7e-04,2210,191,105,135
"2211",0.25,-7e-04,2211,191,104,135
"2212",0.3,-7e-04,2212,191,108,135
"2213",0,-8e-04,2213,162,159,118
"2214",0.05,-8e-04,2214,162,159,118
"2215",0.1,-8e-04,2215,162,159,118
"2216",0.15,-8e-04,2216,162,160,118
"2217",0.2,-8e-04,2217,163,160,118
"2218",0.25,-8e-04,2218,161,159,118
"2219",0.3,-8e-04,2219,162,159,118
"2220",0,-9e-04,2220,157,155,105
"2221",0.05,-9e-04,2221,157,155,105
"2222",0.1,-9e-04,2222,157,155,105
"2223",0.15,-9e-04,2223,156,155,105
"2224",0.2,-9e-04,2224,157,155,105
"2225",0.25,-9e-04,2225,156,155,105
"2226",0.3,-9e-04,2226,157,155,105
"2227",0,-0.001,2227,141,73,95
"2228",0.05,-0.001,2228,140,73,95
"2229",0.1,-0.001,2229,139,73,95
"2230",0.15,-0.001,2230,141,72,95
"2231",0.2,-0.001,2231,145,72,95
"2232",0.25,-0.001,2232,149,71,95
"2233",0.3,-0.001,2233,149,74,95
"2234",0,-0.0011,2234,128,125,86
"2235",0.05,-0.0011,2235,128,125,86
"2236",0.1,-0.0011,2236,128,125,86
"2237",0.15,-0.0011,2237,128,125,86
"2238",0.2,-0.0011,2238,127,124,86
"2239",0.25,-0.0011,2239,128,126,86
"2240",0.3,-0.0011,2240,129,127,86
"2241",0,-2e-04,2241,539,462,473
"2242",0.05,-2e-04,2242,539,462,473
"2243",0.1,-2e-04,2243,539,544,473
"2244",0.15,-2e-04,2244,539,543,473
"2245",0.2,-2e-04,2245,537,544,473
"2246",0.25,-2e-04,2246,599,599,473
"2247",0.3,-2e-04,2247,536,544,473
"2248",0,-3e-04,2248,370,369,314
"2249",0.05,-3e-04,2249,370,368,314
"2250",0.1,-3e-04,2250,370,369,314
"2251",0.15,-3e-04,2251,371,369,314
"2252",0.2,-3e-04,2252,370,369,314
"2253",0.25,-3e-04,2253,370,369,314
"2254",0.3,-3e-04,2254,371,369,314
"2255",0,-4e-04,2255,296,298,236
"2256",0.05,-4e-04,2256,296,298,236
"2257",0.1,-4e-04,2257,296,303,236
"2258",0.15,-4e-04,2258,296,208,236
"2259",0.2,-4e-04,2259,300,214,236
"2260",0.25,-4e-04,2260,297,299,236
"2261",0.3,-4e-04,2261,297,299,236
"2262",0,-5e-04,2262,234,232,189
"2263",0.05,-5e-04,2263,234,233,189
"2264",0.1,-5e-04,2264,235,234,189
"2265",0.15,-5e-04,2265,234,233,189
"2266",0.2,-5e-04,2266,236,234,189
"2267",0.25,-5e-04,2267,235,232,189
"2268",0.3,-5e-04,2268,234,231,189
"2269",0,-6e-04,2269,202,203,157
"2270",0.05,-6e-04,2270,202,203,157
"2271",0.1,-6e-04,2271,203,204,157
"2272",0.15,-6e-04,2272,201,199,157
"2273",0.2,-6e-04,2273,202,203,157
"2274",0.25,-6e-04,2274,201,200,157
"2275",0.3,-6e-04,2275,202,200,157
"2276",0,-7e-04,2276,190,106,135
"2277",0.05,-7e-04,2277,190,106,135
"2278",0.1,-7e-04,2278,190,106,135
"2279",0.15,-7e-04,2279,191,103,135
"2280",0.2,-7e-04,2280,191,105,135
"2281",0.25,-7e-04,2281,190,105,135
"2282",0.3,-7e-04,2282,189,102,135
"2283",0,-8e-04,2283,162,159,118
"2284",0.05,-8e-04,2284,162,159,118
"2285",0.1,-8e-04,2285,161,159,118
"2286",0.15,-8e-04,2286,162,159,118
"2287",0.2,-8e-04,2287,162,159,118
"2288",0.25,-8e-04,2288,162,159,118
"2289",0.3,-8e-04,2289,162,159,118
"2290",0,-9e-04,2290,157,155,105
"2291",0.05,-9e-04,2291,157,155,105
"2292",0.1,-9e-04,2292,157,155,105
"2293",0.15,-9e-04,2293,157,155,105
"2294",0.2,-9e-04,2294,157,155,105
"2295",0.25,-9e-04,2295,157,155,105
"2296",0.3,-9e-04,2296,158,74,105
"2297",0,-0.001,2297,141,73,95
"2298",0.05,-0.001,2298,140,73,95
"2299",0.1,-0.001,2299,141,73,95
"2300",0.15,-0.001,2300,147,72,95
"2301",0.2,-0.001,2301,142,72,95
"2302",0.25,-0.001,2302,149,69,95
"2303",0.3,-0.001,2303,147,73,95
"2304",0,-0.0011,2304,128,125,86
"2305",0.05,-0.0011,2305,128,125,86
"2306",0.1,-0.0011,2306,128,125,86
"2307",0.15,-0.0011,2307,128,124,86
"2308",0.2,-0.0011,2308,128,125,86
"2309",0.25,-0.0011,2309,128,125,86
"2310",0.3,-0.0011,2310,129,126,86
"2311",0,-2e-04,2311,539,462,473
"2312",0.05,-2e-04,2312,539,462,473
"2313",0.1,-2e-04,2313,538,544,473
"2314",0.15,-2e-04,2314,537,545,473
"2315",0.2,-2e-04,2315,545,462,473
"2316",0.25,-2e-04,2316,539,543,473
"2317",0.3,-2e-04,2317,538,543,473
"2318",0,-3e-04,2318,370,369,314
"2319",0.05,-3e-04,2319,370,369,314
"2320",0.1,-3e-04,2320,370,368,314
"2321",0.15,-3e-04,2321,370,369,314
"2322",0.2,-3e-04,2322,370,369,314
"2323",0.25,-3e-04,2323,370,369,314
"2324",0.3,-3e-04,2324,371,369,314
"2325",0,-4e-04,2325,296,298,236
"2326",0.05,-4e-04,2326,295,298,236
"2327",0.1,-4e-04,2327,296,208,236
"2328",0.15,-4e-04,2328,297,207,236
"2329",0.2,-4e-04,2329,298,213,236
"2330",0.25,-4e-04,2330,299,305,236
"2331",0.3,-4e-04,2331,295,295,236
"2332",0,-5e-04,2332,234,232,189
"2333",0.05,-5e-04,2333,235,233,189
"2334",0.1,-5e-04,2334,234,232,189
"2335",0.15,-5e-04,2335,235,234,189
"2336",0.2,-5e-04,2336,235,233,189
"2337",0.25,-5e-04,2337,234,231,189
"2338",0.3,-5e-04,2338,236,234,189
"2339",0,-6e-04,2339,202,203,157
"2340",0.05,-6e-04,2340,202,203,157
"2341",0.1,-6e-04,2341,202,203,157
"2342",0.15,-6e-04,2342,203,204,157
"2343",0.2,-6e-04,2343,202,201,157
"2344",0.25,-6e-04,2344,202,200,157
"2345",0.3,-6e-04,2345,203,205,157
"2346",0,-7e-04,2346,190,106,135
"2347",0.05,-7e-04,2347,190,105,135
"2348",0.1,-7e-04,2348,190,106,135
"2349",0.15,-7e-04,2349,190,103,135
"2350",0.2,-7e-04,2350,190,21,135
"2351",0.25,-7e-04,2351,189,107,135
"2352",0.3,-7e-04,2352,189,188,135
"2353",0,-8e-04,2353,162,159,118
"2354",0.05,-8e-04,2354,162,159,118
"2355",0.1,-8e-04,2355,162,159,118
"2356",0.15,-8e-04,2356,163,160,118
"2357",0.2,-8e-04,2357,162,159,118
"2358",0.25,-8e-04,2358,162,159,118
"2359",0.3,-8e-04,2359,163,160,118
"2360",0,-9e-04,2360,157,155,105
"2361",0.05,-9e-04,2361,157,155,105
"2362",0.1,-9e-04,2362,157,155,105
"2363",0.15,-9e-04,2363,157,155,105
"2364",0.2,-9e-04,2364,157,155,105
"2365",0.25,-9e-04,2365,157,156,105
"2366",0.3,-9e-04,2366,157,155,105
"2367",0,-0.001,2367,141,73,95
"2368",0.05,-0.001,2368,142,73,95
"2369",0.1,-0.001,2369,140,73,95
"2370",0.15,-0.001,2370,152,73,95
"2371",0.2,-0.001,2371,140,72,95
"2372",0.25,-0.001,2372,153,73,95
"2373",0.3,-0.001,2373,21,73,95
"2374",0,-0.0011,2374,128,125,86
"2375",0.05,-0.0011,2375,128,125,86
"2376",0.1,-0.0011,2376,128,125,86
"2377",0.15,-0.0011,2377,128,125,86
"2378",0.2,-0.0011,2378,128,125,86
"2379",0.25,-0.0011,2379,129,125,86
"2380",0.3,-0.0011,2380,127,124,86
"2381",0,-2e-04,2381,539,462,473
"2382",0.05,-2e-04,2382,538,542,473
"2383",0.1,-2e-04,2383,544,462,473
"2384",0.15,-2e-04,2384,539,463,473
"2385",0.2,-2e-04,2385,540,543,473
"2386",0.25,-2e-04,2386,538,462,473
"2387",0.3,-2e-04,2387,490,462,473
"2388",0,-3e-04,2388,370,369,314
"2389",0.05,-3e-04,2389,370,369,314
"2390",0.1,-3e-04,2390,370,369,314
"2391",0.15,-3e-04,2391,370,369,314
"2392",0.2,-3e-04,2392,371,370,314
"2393",0.25,-3e-04,2393,370,369,314
"2394",0.3,-3e-04,2394,371,370,314
"2395",0,-4e-04,2395,296,298,236
"2396",0.05,-4e-04,2396,296,298,236
"2397",0.1,-4e-04,2397,297,299,236
"2398",0.15,-4e-04,2398,297,298,236
"2399",0.2,-4e-04,2399,296,208,236
"2400",0.25,-4e-04,2400,295,298,236
"2401",0.3,-4e-04,2401,298,207,236
"2402",0,-5e-04,2402,234,232,189
"2403",0.05,-5e-04,2403,235,232,189
"2404",0.1,-5e-04,2404,235,232,189
"2405",0.15,-5e-04,2405,235,233,189
"2406",0.2,-5e-04,2406,234,232,189
"2407",0.25,-5e-04,2407,235,232,189
"2408",0.3,-5e-04,2408,235,235,189
"2409",0,-6e-04,2409,202,203,157
"2410",0.05,-6e-04,2410,202,204,157
"2411",0.1,-6e-04,2411,202,201,157
"2412",0.15,-6e-04,2412,203,201,157
"2413",0.2,-6e-04,2413,201,203,157
"2414",0.25,-6e-04,2414,204,204,157
"2415",0.3,-6e-04,2415,200,197,157
"2416",0,-7e-04,2416,190,106,135
"2417",0.05,-7e-04,2417,190,105,135
"2418",0.1,-7e-04,2418,190,105,135
"2419",0.15,-7e-04,2419,190,104,135
"2420",0.2,-7e-04,2420,191,105,135
"2421",0.25,-7e-04,2421,190,103,135
"2422",0.3,-7e-04,2422,190,107,135
"2423",0,-8e-04,2423,162,159,118
"2424",0.05,-8e-04,2424,162,159,118
"2425",0.1,-8e-04,2425,162,159,118
"2426",0.15,-8e-04,2426,162,159,118
"2427",0.2,-8e-04,2427,162,160,118
"2428",0.25,-8e-04,2428,162,160,118
"2429",0.3,-8e-04,2429,162,159,118
"2430",0,-9e-04,2430,157,155,105
"2431",0.05,-9e-04,2431,157,155,105
"2432",0.1,-9e-04,2432,157,155,105
"2433",0.15,-9e-04,2433,157,155,105
"2434",0.2,-9e-04,2434,157,156,105
"2435",0.25,-9e-04,2435,157,156,105
"2436",0.3,-9e-04,2436,159,76,105
"2437",0,-0.001,2437,141,73,95
"2438",0.05,-0.001,2438,150,72,95
"2439",0.1,-0.001,2439,145,73,95
"2440",0.15,-0.001,2440,141,73,95
"2441",0.2,-0.001,2441,141,70,95
"2442",0.25,-0.001,2442,147,73,95
"2443",0.3,-0.001,2443,146,70,95
"2444",0,-0.0011,2444,128,125,86
"2445",0.05,-0.0011,2445,128,125,86
"2446",0.1,-0.0011,2446,128,125,86
"2447",0.15,-0.0011,2447,128,125,86
"2448",0.2,-0.0011,2448,128,125,86
"2449",0.25,-0.0011,2449,128,124,86
"2450",0.3,-0.0011,2450,128,125,86
"2451",0,-2e-04,2451,539,462,473
"2452",0.05,-2e-04,2452,539,462,473
"2453",0.1,-2e-04,2453,539,542,473
"2454",0.15,-2e-04,2454,539,462,473
"2455",0.2,-2e-04,2455,549,463,473
"2456",0.25,-2e-04,2456,540,547,473
"2457",0.3,-2e-04,2457,544,462,473
"2458",0,-3e-04,2458,370,369,314
"2459",0.05,-3e-04,2459,370,369,314
"2460",0.1,-3e-04,2460,370,369,314
"2461",0.15,-3e-04,2461,370,368,314
"2462",0.2,-3e-04,2462,370,369,314
"2463",0.25,-3e-04,2463,371,369,314
"2464",0.3,-3e-04,2464,371,370,314
"2465",0,-4e-04,2465,296,298,236
"2466",0.05,-4e-04,2466,296,298,236
"2467",0.1,-4e-04,2467,296,299,236
"2468",0.15,-4e-04,2468,297,213,236
"2469",0.2,-4e-04,2469,295,208,236
"2470",0.25,-4e-04,2470,297,298,236
"2471",0.3,-4e-04,2471,300,302,236
"2472",0,-5e-04,2472,234,232,189
"2473",0.05,-5e-04,2473,235,233,189
"2474",0.1,-5e-04,2474,235,232,189
"2475",0.15,-5e-04,2475,234,232,189
"2476",0.2,-5e-04,2476,235,233,189
"2477",0.25,-5e-04,2477,235,233,189
"2478",0.3,-5e-04,2478,236,235,189
"2479",0,-6e-04,2479,202,203,157
"2480",0.05,-6e-04,2480,202,204,157
"2481",0.1,-6e-04,2481,202,203,157
"2482",0.15,-6e-04,2482,201,199,157
"2483",0.2,-6e-04,2483,201,200,157
"2484",0.25,-6e-04,2484,201,199,157
"2485",0.3,-6e-04,2485,206,204,157
"2486",0,-7e-04,2486,190,106,135
"2487",0.05,-7e-04,2487,191,105,135
"2488",0.1,-7e-04,2488,189,107,135
"2489",0.15,-7e-04,2489,190,104,135
"2490",0.2,-7e-04,2490,191,104,135
"2491",0.25,-7e-04,2491,190,102,135
"2492",0.3,-7e-04,2492,191,107,135
"2493",0,-8e-04,2493,162,159,118
"2494",0.05,-8e-04,2494,162,159,118
"2495",0.1,-8e-04,2495,162,159,118
"2496",0.15,-8e-04,2496,162,159,118
"2497",0.2,-8e-04,2497,162,159,118
"2498",0.25,-8e-04,2498,161,158,118
"2499",0.3,-8e-04,2499,162,159,118
"2500",0,-9e-04,2500,157,155,105
"2501",0.05,-9e-04,2501,157,155,105
"2502",0.1,-9e-04,2502,157,155,105
"2503",0.15,-9e-04,2503,157,155,105
"2504",0.2,-9e-04,2504,157,156,105
"2505",0.25,-9e-04,2505,156,155,105
"2506",0.3,-9e-04,2506,157,155,105
"2507",0,-0.001,2507,141,73,95
"2508",0.05,-0.001,2508,140,73,95
"2509",0.1,-0.001,2509,140,73,95
"2510",0.15,-0.001,2510,152,73,95
"2511",0.2,-0.001,2511,140,70,95
"2512",0.25,-0.001,2512,141,71,95
"2513",0.3,-0.001,2513,146,68,95
"2514",0,-0.0011,2514,128,125,86
"2515",0.05,-0.0011,2515,128,125,86
"2516",0.1,-0.0011,2516,128,125,86
"2517",0.15,-0.0011,2517,129,126,86
"2518",0.2,-0.0011,2518,128,125,86
"2519",0.25,-0.0011,2519,21,126,86
"2520",0.3,-0.0011,2520,128,125,86
"2521",0,-2e-04,2521,539,462,473
"2522",0.05,-2e-04,2522,539,462,473
"2523",0.1,-2e-04,2523,540,544,473
"2524",0.15,-2e-04,2524,540,463,473
"2525",0.2,-2e-04,2525,539,542,473
"2526",0.25,-2e-04,2526,540,543,473
"2527",0.3,-2e-04,2527,540,547,473
"2528",0,-3e-04,2528,370,369,314
"2529",0.05,-3e-04,2529,370,369,314
"2530",0.1,-3e-04,2530,370,369,314
"2531",0.15,-3e-04,2531,371,369,314
"2532",0.2,-3e-04,2532,369,368,314
"2533",0.25,-3e-04,2533,370,368,314
"2534",0.3,-3e-04,2534,371,369,314
"2535",0,-4e-04,2535,296,298,236
"2536",0.05,-4e-04,2536,296,212,236
"2537",0.1,-4e-04,2537,296,299,236
"2538",0.15,-4e-04,2538,296,209,236
"2539",0.2,-4e-04,2539,295,297,236
"2540",0.25,-4e-04,2540,296,297,236
"2541",0.3,-4e-04,2541,299,214,236
"2542",0,-5e-04,2542,234,232,189
"2543",0.05,-5e-04,2543,235,232,189
"2544",0.1,-5e-04,2544,234,232,189
"2545",0.15,-5e-04,2545,235,233,189
"2546",0.2,-5e-04,2546,234,233,189
"2547",0.25,-5e-04,2547,234,232,189
"2548",0.3,-5e-04,2548,234,232,189
"2549",0,-6e-04,2549,202,203,157
"2550",0.05,-6e-04,2550,202,203,157
"2551",0.1,-6e-04,2551,202,203,157
"2552",0.15,-6e-04,2552,202,201,157
"2553",0.2,-6e-04,2553,202,202,157
"2554",0.25,-6e-04,2554,205,202,157
"2555",0.3,-6e-04,2555,207,205,157
"2556",0,-7e-04,2556,190,106,135
"2557",0.05,-7e-04,2557,190,105,135
"2558",0.1,-7e-04,2558,190,105,135
"2559",0.15,-7e-04,2559,190,105,135
"2560",0.2,-7e-04,2560,190,102,135
"2561",0.25,-7e-04,2561,191,191,135
"2562",0.3,-7e-04,2562,192,21,135
"2563",0,-8e-04,2563,162,159,118
"2564",0.05,-8e-04,2564,162,159,118
"2565",0.1,-8e-04,2565,162,159,118
"2566",0.15,-8e-04,2566,162,159,118
"2567",0.2,-8e-04,2567,162,159,118
"2568",0.25,-8e-04,2568,162,159,118
"2569",0.3,-8e-04,2569,162,159,118
"2570",0,-9e-04,2570,157,155,105
"2571",0.05,-9e-04,2571,157,155,105
"2572",0.1,-9e-04,2572,157,155,105
"2573",0.15,-9e-04,2573,156,155,105
"2574",0.2,-9e-04,2574,157,155,105
"2575",0.25,-9e-04,2575,156,154,105
"2576",0.3,-9e-04,2576,157,155,105
"2577",0,-0.001,2577,141,73,95
"2578",0.05,-0.001,2578,141,72,95
"2579",0.1,-0.001,2579,142,72,95
"2580",0.15,-0.001,2580,151,73,95
"2581",0.2,-0.001,2581,140,73,95
"2582",0.25,-0.001,2582,146,73,95
"2583",0.3,-0.001,2583,106,72,95
"2584",0,-0.0011,2584,128,125,86
"2585",0.05,-0.0011,2585,128,125,86
"2586",0.1,-0.0011,2586,128,125,86
"2587",0.15,-0.0011,2587,128,125,86
"2588",0.2,-0.0011,2588,128,125,86
"2589",0.25,-0.0011,2589,127,124,86
"2590",0.3,-0.0011,2590,129,126,86
"2591",0,-2e-04,2591,539,462,473
"2592",0.05,-2e-04,2592,540,462,473
"2593",0.1,-2e-04,2593,540,544,473
"2594",0.15,-2e-04,2594,542,462,473
"2595",0.2,-2e-04,2595,543,462,473
"2596",0.25,-2e-04,2596,544,461,473
"2597",0.3,-2e-04,2597,538,546,473
"2598",0,-3e-04,2598,370,369,314
"2599",0.05,-3e-04,2599,370,369,314
"2600",0.1,-3e-04,2600,370,368,314
"2601",0.15,-3e-04,2601,370,368,314
"2602",0.2,-3e-04,2602,370,368,314
"2603",0.25,-3e-04,2603,371,369,314
"2604",0.3,-3e-04,2604,369,367,314
"2605",0,-4e-04,2605,296,298,236
"2606",0.05,-4e-04,2606,296,298,236
"2607",0.1,-4e-04,2607,296,299,236
"2608",0.15,-4e-04,2608,296,212,236
"2609",0.2,-4e-04,2609,297,299,236
"2610",0.25,-4e-04,2610,299,212,236
"2611",0.3,-4e-04,2611,297,213,236
"2612",0,-5e-04,2612,234,232,189
"2613",0.05,-5e-04,2613,235,233,189
"2614",0.1,-5e-04,2614,235,233,189
"2615",0.15,-5e-04,2615,234,232,189
"2616",0.2,-5e-04,2616,235,232,189
"2617",0.25,-5e-04,2617,235,234,189
"2618",0.3,-5e-04,2618,234,232,189
"2619",0,-6e-04,2619,202,203,157
"2620",0.05,-6e-04,2620,202,203,157
"2621",0.1,-6e-04,2621,203,204,157
"2622",0.15,-6e-04,2622,202,201,157
"2623",0.2,-6e-04,2623,202,200,157
"2624",0.25,-6e-04,2624,204,203,157
"2625",0.3,-6e-04,2625,203,205,157
"2626",0,-7e-04,2626,190,106,135
"2627",0.05,-7e-04,2627,190,105,135
"2628",0.1,-7e-04,2628,190,105,135
"2629",0.15,-7e-04,2629,191,103,135
"2630",0.2,-7e-04,2630,190,103,135
"2631",0.25,-7e-04,2631,190,102,135
"2632",0.3,-7e-04,2632,189,106,135
"2633",0,-8e-04,2633,162,159,118
"2634",0.05,-8e-04,2634,162,159,118
"2635",0.1,-8e-04,2635,162,159,118
"2636",0.15,-8e-04,2636,162,159,118
"2637",0.2,-8e-04,2637,162,159,118
"2638",0.25,-8e-04,2638,163,160,118
"2639",0.3,-8e-04,2639,162,159,118
"2640",0,-9e-04,2640,157,155,105
"2641",0.05,-9e-04,2641,157,155,105
"2642",0.1,-9e-04,2642,157,155,105
"2643",0.15,-9e-04,2643,157,155,105
"2644",0.2,-9e-04,2644,157,156,105
"2645",0.25,-9e-04,2645,157,155,105
"2646",0.3,-9e-04,2646,158,156,105
"2647",0,-0.001,2647,141,73,95
"2648",0.05,-0.001,2648,142,73,95
"2649",0.1,-0.001,2649,141,73,95
"2650",0.15,-0.001,2650,140,73,95
"2651",0.2,-0.001,2651,149,72,95
"2652",0.25,-0.001,2652,142,73,95
"2653",0.3,-0.001,2653,152,73,95
"2654",0,-0.0011,2654,128,125,86
"2655",0.05,-0.0011,2655,128,125,86
"2656",0.1,-0.0011,2656,128,125,86
"2657",0.15,-0.0011,2657,129,126,86
"2658",0.2,-0.0011,2658,128,125,86
"2659",0.25,-0.0011,2659,128,125,86
"2660",0.3,-0.0011,2660,127,124,86
"2661",0,-2e-04,2661,539,462,473
"2662",0.05,-2e-04,2662,539,462,473
"2663",0.1,-2e-04,2663,541,463,473
"2664",0.15,-2e-04,2664,541,462,473
"2665",0.2,-2e-04,2665,539,462,473
"2666",0.25,-2e-04,2666,539,545,473
"2667",0.3,-2e-04,2667,596,596,473
"2668",0,-3e-04,2668,370,369,314
"2669",0.05,-3e-04,2669,370,369,314
"2670",0.1,-3e-04,2670,370,368,314
"2671",0.15,-3e-04,2671,370,369,314
"2672",0.2,-3e-04,2672,370,368,314
"2673",0.25,-3e-04,2673,370,369,314
"2674",0.3,-3e-04,2674,370,368,314
"2675",0,-4e-04,2675,296,298,236
"2676",0.05,-4e-04,2676,296,213,236
"2677",0.1,-4e-04,2677,296,207,236
"2678",0.15,-4e-04,2678,296,299,236
"2679",0.2,-4e-04,2679,297,209,236
"2680",0.25,-4e-04,2680,296,300,236
"2681",0.3,-4e-04,2681,297,206,236
"2682",0,-5e-04,2682,234,232,189
"2683",0.05,-5e-04,2683,235,232,189
"2684",0.1,-5e-04,2684,235,232,189
"2685",0.15,-5e-04,2685,236,234,189
"2686",0.2,-5e-04,2686,235,233,189
"2687",0.25,-5e-04,2687,235,232,189
"2688",0.3,-5e-04,2688,235,232,189
"2689",0,-6e-04,2689,202,203,157
"2690",0.05,-6e-04,2690,203,203,157
"2691",0.1,-6e-04,2691,203,203,157
"2692",0.15,-6e-04,2692,203,203,157
"2693",0.2,-6e-04,2693,201,199,157
"2694",0.25,-6e-04,2694,202,201,157
"2695",0.3,-6e-04,2695,200,197,157
"2696",0,-7e-04,2696,190,106,135
"2697",0.05,-7e-04,2697,190,106,135
"2698",0.1,-7e-04,2698,191,105,135
"2699",0.15,-7e-04,2699,191,107,135
"2700",0.2,-7e-04,2700,191,104,135
"2701",0.25,-7e-04,2701,190,105,135
"2702",0.3,-7e-04,2702,191,190,135
"2703",0,-8e-04,2703,162,159,118
"2704",0.05,-8e-04,2704,162,159,118
"2705",0.1,-8e-04,2705,162,159,118
"2706",0.15,-8e-04,2706,163,160,118
"2707",0.2,-8e-04,2707,161,158,118
"2708",0.25,-8e-04,2708,162,159,118
"2709",0.3,-8e-04,2709,163,160,118
"2710",0,-9e-04,2710,157,155,105
"2711",0.05,-9e-04,2711,156,155,105
"2712",0.1,-9e-04,2712,157,156,105
"2713",0.15,-9e-04,2713,157,155,105
"2714",0.2,-9e-04,2714,156,155,105
"2715",0.25,-9e-04,2715,156,155,105
"2716",0.3,-9e-04,2716,158,157,105
"2717",0,-0.001,2717,141,73,95
"2718",0.05,-0.001,2718,140,72,95
"2719",0.1,-0.001,2719,140,72,95
"2720",0.15,-0.001,2720,141,72,95
"2721",0.2,-0.001,2721,141,73,95
"2722",0.25,-0.001,2722,155,73,95
"2723",0.3,-0.001,2723,140,72,95
"2724",0,-0.0011,2724,128,125,86
